21:15:36.462 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
21:15:36.485 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression5931434480644994429.so: /tmp/mleukam/libgkl_compression5931434480644994429.so: failed to map segment from shared object: Operation not permitted)
21:15:36.487 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
21:15:36.506 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression7364374141984639527.so: /tmp/mleukam/libgkl_compression7364374141984639527.so: failed to map segment from shared object: Operation not permitted)
21:15:36.683 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.683 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.0.6.0
21:15:36.684 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
21:15:36.685 INFO  BaseRecalibrator - Executing as mleukam@cri16cn047 on Linux v2.6.32-573.12.1.el6.x86_64 amd64
21:15:36.685 INFO  BaseRecalibrator - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_92-b14
21:15:36.686 INFO  BaseRecalibrator - Start Date/Time: February 17, 2019 9:15:36 PM CST
21:15:36.686 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.686 INFO  BaseRecalibrator - ------------------------------------------------------------
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Version: 2.16.0
21:15:36.687 INFO  BaseRecalibrator - Picard Version: 2.18.7
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
21:15:36.687 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
21:15:36.687 INFO  BaseRecalibrator - Deflater: JdkDeflater
21:15:36.688 INFO  BaseRecalibrator - Inflater: JdkInflater
21:15:36.688 INFO  BaseRecalibrator - GCS max retries/reopens: 20
21:15:36.688 INFO  BaseRecalibrator - Using google-cloud-java patch 6d11bef1c81f885c26b2b56c8616b7a705171e4f from https://github.com/droazen/google-cloud-java/tree/dr_all_nio_fixes
21:15:36.688 INFO  BaseRecalibrator - Initializing engine
21:15:37.266 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
21:15:37.273 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
21:15:37.720 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.indels.dbSNP142.normed.vcf
21:15:37.959 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.snps_all.dbSNP142.vcf
21:15:38.070 INFO  BaseRecalibrator - Done initializing engine
21:15:38.107 INFO  BaseRecalibrationEngine - The covariates being used here: 
21:15:38.108 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	ContextCovariate
21:15:38.108 INFO  BaseRecalibrationEngine - 	CycleCovariate
21:15:38.112 INFO  ProgressMeter - Starting traversal
21:15:38.113 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
05:08:30.377 INFO  ProgressMeter -           7:26037446            472.9            1081570000        2287240.8
05:08:40.387 INFO  ProgressMeter -           7:26774454            473.0            1081953000        2287243.9
05:08:50.407 INFO  ProgressMeter -           7:27444625            473.2            1082335000        2287243.9
05:09:00.421 INFO  ProgressMeter -           7:28092400            473.4            1082714000        2287238.1
05:09:10.424 INFO  ProgressMeter -           7:28729594            473.5            1083100000        2287247.9
05:09:20.434 INFO  ProgressMeter -           7:29377875            473.7            1083487000        2287259.4
05:09:30.447 INFO  ProgressMeter -           7:30059987            473.9            1083868000        2287257.9
05:09:40.471 INFO  ProgressMeter -           7:30682318            474.0            1084248000        2287253.4
05:09:50.478 INFO  ProgressMeter -           7:31358921            474.2            1084626000        2287246.1
05:10:00.485 INFO  ProgressMeter -           7:32176884            474.4            1084980000        2287188.2
05:10:10.489 INFO  ProgressMeter -           7:33759121            474.5            1085306000        2287071.5
05:10:20.510 INFO  ProgressMeter -           7:34458523            474.7            1085692000        2287080.0
05:10:30.531 INFO  ProgressMeter -           7:35113136            474.9            1086075000        2287082.1
05:10:40.551 INFO  ProgressMeter -           7:35759862            475.0            1086457000        2287082.2
05:10:50.562 INFO  ProgressMeter -           7:36451752            475.2            1086848000        2287102.0
05:11:00.564 INFO  ProgressMeter -           7:37134718            475.4            1087229000        2287101.5
05:11:10.577 INFO  ProgressMeter -           7:37810806            475.5            1087611000        2287102.2
05:11:20.589 INFO  ProgressMeter -           7:39178517            475.7            1087949000        2287010.5
05:11:30.599 INFO  ProgressMeter -           7:40083627            475.9            1088319000        2286986.1
05:11:40.600 INFO  ProgressMeter -           7:40784562            476.0            1088706000        2286998.3
05:11:50.609 INFO  ProgressMeter -           7:41270490            476.2            1089069000        2286959.5
05:12:00.613 INFO  ProgressMeter -           7:41901155            476.4            1089442000        2286942.0
05:12:10.632 INFO  ProgressMeter -           7:42649209            476.5            1089816000        2286925.5
05:12:20.652 INFO  ProgressMeter -           7:43350019            476.7            1090193000        2286915.2
05:12:30.658 INFO  ProgressMeter -           7:44013902            476.9            1090576000        2286918.6
05:12:40.716 INFO  ProgressMeter -           7:44667663            477.0            1090960000        2286919.9
05:12:50.735 INFO  ProgressMeter -           7:45276630            477.2            1091351000        2286939.0
05:13:00.741 INFO  ProgressMeter -           7:45898088            477.4            1091738000        2286950.8
05:13:10.755 INFO  ProgressMeter -           7:46533613            477.5            1092119000        2286949.3
05:13:20.772 INFO  ProgressMeter -           7:47176663            477.7            1092504000        2286956.0
05:13:30.785 INFO  ProgressMeter -           7:47862293            477.9            1092837000        2286854.2
05:13:40.789 INFO  ProgressMeter -           7:48456952            478.0            1093201000        2286818.0
05:13:50.810 INFO  ProgressMeter -           7:49140835            478.2            1093587000        2286826.6
05:14:00.821 INFO  ProgressMeter -           7:49783283            478.4            1093973000        2286835.8
05:14:10.831 INFO  ProgressMeter -           7:50513605            478.5            1094357000        2286841.0
05:14:20.835 INFO  ProgressMeter -           7:51310620            478.7            1094739000        2286842.5
05:14:30.860 INFO  ProgressMeter -           7:52026045            478.9            1095123000        2286846.4
05:14:40.875 INFO  ProgressMeter -           7:52828306            479.0            1095495000        2286826.2
05:14:50.920 INFO  ProgressMeter -           7:53617640            479.2            1095863000        2286795.2
05:15:00.926 INFO  ProgressMeter -           7:54411162            479.4            1096237000        2286779.8
05:15:10.930 INFO  ProgressMeter -           7:55211001            479.5            1096613000        2286768.8
05:15:20.936 INFO  ProgressMeter -           7:55984172            479.7            1096996000        2286772.2
05:15:30.953 INFO  ProgressMeter -           7:56751336            479.9            1097377000        2286770.6
05:15:40.970 INFO  ProgressMeter -           7:57504188            480.0            1097757000        2286766.9
05:15:50.983 INFO  ProgressMeter -           7:58267330            480.2            1098138000        2286765.6
05:16:00.983 INFO  ProgressMeter -           7:58997657            480.4            1098521000        2286769.5
05:16:11.001 INFO  ProgressMeter -           7:59984152            480.5            1098873000        2286707.5
05:16:21.024 INFO  ProgressMeter -           7:60887578            480.7            1099227000        2286649.2
05:16:31.024 INFO  ProgressMeter -           7:61737603            480.9            1099600000        2286632.4
05:16:41.026 INFO  ProgressMeter -           7:62497780            481.0            1099978000        2286625.8
05:16:51.032 INFO  ProgressMeter -           7:63264431            481.2            1100363000        2286633.4
05:17:01.041 INFO  ProgressMeter -           7:63961922            481.4            1100744000        2286632.4
05:17:11.045 INFO  ProgressMeter -           7:64525650            481.5            1101143000        2286669.3
05:17:21.048 INFO  ProgressMeter -           7:65210942            481.7            1101524000        2286668.8
05:17:31.051 INFO  ProgressMeter -           7:65895803            481.9            1101911000        2286680.8
05:17:41.081 INFO  ProgressMeter -           7:66542578            482.0            1102297000        2286688.6
05:17:51.087 INFO  ProgressMeter -           7:67197576            482.2            1102683000        2286698.2
05:18:01.103 INFO  ProgressMeter -           7:67871374            482.4            1103069000        2286707.1
05:18:11.132 INFO  ProgressMeter -           7:68511472            482.6            1103459000        2286723.2
05:18:21.150 INFO  ProgressMeter -           7:69222477            482.7            1103852000        2286746.4
05:18:31.160 INFO  ProgressMeter -           7:69994520            482.9            1104240000        2286759.8
05:18:41.175 INFO  ProgressMeter -           7:70704284            483.1            1104628000        2286772.9
05:18:51.182 INFO  ProgressMeter -           7:71426106            483.2            1105016000        2286786.5
05:19:01.182 INFO  ProgressMeter -           7:72162420            483.4            1105402000        2286796.6
05:19:11.194 INFO  ProgressMeter -           7:72901327            483.6            1105783000        2286795.4
05:19:21.215 INFO  ProgressMeter -           7:73603597            483.7            1106170000        2286805.9
05:19:31.336 INFO  ProgressMeter -           7:74285574            483.9            1106561000        2286816.7
05:19:41.336 INFO  ProgressMeter -           7:74981746            484.1            1106950000        2286833.0
05:19:51.360 INFO  ProgressMeter -           7:75682066            484.2            1107333000        2286834.9
05:20:01.367 INFO  ProgressMeter -           7:76397581            484.4            1107718000        2286842.3
05:20:11.367 INFO  ProgressMeter -           7:77151191            484.6            1108103000        2286850.3
05:20:21.392 INFO  ProgressMeter -           7:77941929            484.7            1108488000        2286856.3
05:20:31.406 INFO  ProgressMeter -           7:78632050            484.9            1108877000        2286871.4
05:20:41.419 INFO  ProgressMeter -           7:79285530            485.1            1109263000        2286880.4
05:20:51.426 INFO  ProgressMeter -           7:79950600            485.2            1109653000        2286898.1
05:21:01.435 INFO  ProgressMeter -           7:80598329            485.4            1110042000        2286913.6
05:21:11.440 INFO  ProgressMeter -           7:81264216            485.6            1110430000        2286927.3
05:21:21.443 INFO  ProgressMeter -           7:81929990            485.7            1110817000        2286939.1
05:21:31.457 INFO  ProgressMeter -           7:82630465            485.9            1111199000        2286939.7
05:21:41.466 INFO  ProgressMeter -           7:83327775            486.1            1111587000        2286953.2
05:21:51.467 INFO  ProgressMeter -           7:84004143            486.2            1111973000        2286963.0
05:22:01.469 INFO  ProgressMeter -           7:84648933            486.4            1112362000        2286978.9
05:22:11.472 INFO  ProgressMeter -           7:85450257            486.6            1112733000        2286957.8
05:22:21.489 INFO  ProgressMeter -           7:86253214            486.7            1113100000        2286927.4
05:22:31.509 INFO  ProgressMeter -           7:87084996            486.9            1113473000        2286909.1
05:22:41.533 INFO  ProgressMeter -           7:87913710            487.1            1113852000        2286902.8
05:22:51.547 INFO  ProgressMeter -           7:88697022            487.2            1114242000        2286919.8
05:23:01.567 INFO  ProgressMeter -           7:89439588            487.4            1114634000        2286940.5
05:23:11.588 INFO  ProgressMeter -           7:90145563            487.6            1115019000        2286946.8
05:23:21.609 INFO  ProgressMeter -           7:90884516            487.7            1115402000        2286948.9
05:23:31.630 INFO  ProgressMeter -           7:91653249            487.9            1115790000        2286961.3
05:23:41.646 INFO  ProgressMeter -           7:92401157            488.1            1116168000        2286953.6
05:23:51.659 INFO  ProgressMeter -           7:93111355            488.2            1116555000        2286964.5
05:24:01.667 INFO  ProgressMeter -           7:93951380            488.4            1116935000        2286961.5
05:24:11.671 INFO  ProgressMeter -           7:94760304            488.6            1117311000        2286950.6
05:24:21.679 INFO  ProgressMeter -           7:95573621            488.7            1117694000        2286953.8
05:24:31.694 INFO  ProgressMeter -           7:96271335            488.9            1118081000        2286964.6
05:24:41.713 INFO  ProgressMeter -           7:96916500            489.1            1118468000        2286975.0
05:24:51.722 INFO  ProgressMeter -           7:97632235            489.2            1118856000        2286988.3
05:25:01.741 INFO  ProgressMeter -           7:98340429            489.4            1119240000        2286992.6
05:25:11.846 INFO  ProgressMeter -           7:98999460            489.6            1119633000        2287008.6
05:25:21.864 INFO  ProgressMeter -           7:99654593            489.7            1120023000        2287025.2
05:25:31.871 INFO  ProgressMeter -          7:100315507            489.9            1120411000        2287038.6
05:25:41.879 INFO  ProgressMeter -          7:100978567            490.1            1120801000        2287056.0
05:25:51.902 INFO  ProgressMeter -          7:101660291            490.2            1121190000        2287070.2
05:26:01.920 INFO  ProgressMeter -          7:102317443            490.4            1121582000        2287090.9
05:26:11.938 INFO  ProgressMeter -          7:103051854            490.6            1121966000        2287095.2
05:26:21.957 INFO  ProgressMeter -          7:103915876            490.7            1122340000        2287079.1
05:26:31.967 INFO  ProgressMeter -          7:104768914            490.9            1122713000        2287061.7
05:26:41.976 INFO  ProgressMeter -          7:105501870            491.1            1123098000        2287068.8
05:26:51.981 INFO  ProgressMeter -          7:106627981            491.2            1123478000        2287066.0
05:27:02.002 INFO  ProgressMeter -          7:107444443            491.4            1123872000        2287090.4
05:27:12.007 INFO  ProgressMeter -          7:108179909            491.6            1124257000        2287097.8
05:27:22.013 INFO  ProgressMeter -          7:108942538            491.7            1124635000        2287090.9
05:27:32.033 INFO  ProgressMeter -          7:109616442            491.9            1125026000        2287109.3
05:27:42.036 INFO  ProgressMeter -          7:110275927            492.1            1125415000        2287124.9
05:27:52.061 INFO  ProgressMeter -          7:110965541            492.2            1125805000        2287140.9
05:28:02.085 INFO  ProgressMeter -          7:111625212            492.4            1126198000        2287163.0
05:28:12.104 INFO  ProgressMeter -          7:112289834            492.6            1126592000        2287187.5
05:28:22.114 INFO  ProgressMeter -          7:112934684            492.7            1126974000        2287188.4
05:28:32.131 INFO  ProgressMeter -          7:113618518            492.9            1127364000        2287204.9
05:28:42.137 INFO  ProgressMeter -          7:114290783            493.1            1127748000        2287210.2
05:28:52.148 INFO  ProgressMeter -          7:115021963            493.2            1128138000        2287227.1
05:29:02.157 INFO  ProgressMeter -          7:115721935            493.4            1128530000        2287248.3
05:29:12.161 INFO  ProgressMeter -          7:116445557            493.6            1128925000        2287276.0
05:29:22.182 INFO  ProgressMeter -          7:117125931            493.7            1129311000        2287284.0
05:29:32.192 INFO  ProgressMeter -          7:117791996            493.9            1129699000        2287297.0
05:29:42.207 INFO  ProgressMeter -          7:118484730            494.1            1130087000        2287309.6
05:29:52.210 INFO  ProgressMeter -          7:119142394            494.2            1130468000        2287308.9
05:30:02.231 INFO  ProgressMeter -          7:119836766            494.4            1130856000        2287321.0
05:30:12.231 INFO  ProgressMeter -          7:120562474            494.6            1131241000        2287328.6
05:30:22.238 INFO  ProgressMeter -          7:121212102            494.7            1131629000        2287341.8
05:30:32.241 INFO  ProgressMeter -          7:121912839            494.9            1132026000        2287373.4
05:30:42.260 INFO  ProgressMeter -          7:122581640            495.1            1132413000        2287383.6
05:30:52.279 INFO  ProgressMeter -          7:123255236            495.2            1132804000        2287401.9
05:31:02.287 INFO  ProgressMeter -          7:123949675            495.4            1133193000        2287417.0
05:31:12.306 INFO  ProgressMeter -          7:124640324            495.6            1133581000        2287429.2
05:31:22.310 INFO  ProgressMeter -          7:125342994            495.7            1133964000        2287432.4
05:31:32.328 INFO  ProgressMeter -          7:126000357            495.9            1134352000        2287444.7
05:31:42.329 INFO  ProgressMeter -          7:126646422            496.1            1134745000        2287468.3
05:31:52.341 INFO  ProgressMeter -          7:127289648            496.2            1135142000        2287499.1
05:32:02.346 INFO  ProgressMeter -          7:127923768            496.4            1135534000        2287520.4
05:32:12.358 INFO  ProgressMeter -          7:128599229            496.6            1135920000        2287529.0
05:32:22.370 INFO  ProgressMeter -          7:129296560            496.7            1136304000        2287533.6
05:32:32.393 INFO  ProgressMeter -          7:129985441            496.9            1136691000        2287543.4
05:32:42.399 INFO  ProgressMeter -          7:130653389            497.1            1137074000        2287546.5
05:32:52.412 INFO  ProgressMeter -          7:131296267            497.2            1137453000        2287540.9
05:33:02.419 INFO  ProgressMeter -          7:131993120            497.4            1137841000        2287553.9
05:33:12.435 INFO  ProgressMeter -          7:132644348            497.6            1138233000        2287574.4
05:33:22.442 INFO  ProgressMeter -          7:133288174            497.7            1138619000        2287583.3
05:33:32.465 INFO  ProgressMeter -          7:133973406            497.9            1139006000        2287593.0
05:33:42.470 INFO  ProgressMeter -          7:134645433            498.1            1139391000        2287600.2
05:33:52.481 INFO  ProgressMeter -          7:135304365            498.2            1139778000        2287610.8
05:34:02.482 INFO  ProgressMeter -          7:135977718            498.4            1140164000        2287620.2
05:34:12.501 INFO  ProgressMeter -          7:136650090            498.6            1140557000        2287642.3
05:34:22.519 INFO  ProgressMeter -          7:137309904            498.7            1140948000        2287660.4
05:34:32.531 INFO  ProgressMeter -          7:137985019            498.9            1141339000        2287679.0
05:34:42.553 INFO  ProgressMeter -          7:138631768            499.1            1141724000        2287684.9
05:34:52.572 INFO  ProgressMeter -          7:139320976            499.2            1142109000        2287690.8
05:35:02.572 INFO  ProgressMeter -          7:139957290            499.4            1142495000        2287700.2
05:35:12.581 INFO  ProgressMeter -          7:140637235            499.6            1142873000        2287693.0
05:35:22.582 INFO  ProgressMeter -          7:141281256            499.7            1143260000        2287704.3
05:35:32.601 INFO  ProgressMeter -          7:141953777            499.9            1143650000        2287720.3
05:35:42.609 INFO  ProgressMeter -          7:142615537            500.1            1144039000        2287735.1
05:35:52.629 INFO  ProgressMeter -          7:143314649            500.2            1144437000        2287767.0
05:36:02.639 INFO  ProgressMeter -          7:143951540            500.4            1144827000        2287783.7
05:36:12.656 INFO  ProgressMeter -          7:144596495            500.6            1145220000        2287805.7
05:36:22.678 INFO  ProgressMeter -          7:145260677            500.7            1145619000        2287839.4
05:36:32.687 INFO  ProgressMeter -            8:3600377            500.9            1145993000        2287824.2
05:36:42.709 INFO  ProgressMeter -            8:4300543            501.1            1146387000        2287847.8
05:36:52.727 INFO  ProgressMeter -            8:5033053            501.2            1146775000        2287859.8
05:37:02.729 INFO  ProgressMeter -            8:5812642            501.4            1147157000        2287861.0
05:37:12.750 INFO  ProgressMeter -            8:6660858            501.6            1147536000        2287854.8
05:37:22.767 INFO  ProgressMeter -            8:7487236            501.7            1147917000        2287852.9
05:37:32.771 INFO  ProgressMeter -            8:8247707            501.9            1148304000        2287863.9
05:37:42.774 INFO  ProgressMeter -            8:8907632            502.1            1148690000        2287873.0
05:37:52.792 INFO  ProgressMeter -            8:9594553            502.2            1149075000        2287879.0
05:38:02.809 INFO  ProgressMeter -           8:10264981            502.4            1149460000        2287885.1
05:38:12.828 INFO  ProgressMeter -           8:10919535            502.6            1149844000        2287889.0
05:38:22.833 INFO  ProgressMeter -           8:11538534            502.7            1150239000        2287915.8
05:38:32.851 INFO  ProgressMeter -           8:12174501            502.9            1150628000        2287929.7
05:38:42.866 INFO  ProgressMeter -           8:12819624            503.1            1151015000        2287939.9
05:38:52.871 INFO  ProgressMeter -           8:13429421            503.2            1151400000        2287946.8
05:39:02.873 INFO  ProgressMeter -           8:14068520            503.4            1151786000        2287955.9
05:39:12.895 INFO  ProgressMeter -           8:14705719            503.6            1152166000        2287951.6
05:39:22.910 INFO  ProgressMeter -           8:15341853            503.7            1152547000        2287949.9
05:39:32.916 INFO  ProgressMeter -           8:16065151            503.9            1152928000        2287948.8
05:39:42.922 INFO  ProgressMeter -           8:16761403            504.1            1153304000        2287937.7
05:39:52.947 INFO  ProgressMeter -           8:17478868            504.2            1153678000        2287921.3
05:40:02.966 INFO  ProgressMeter -           8:18208152            504.4            1154063000        2287927.3
05:40:12.989 INFO  ProgressMeter -           8:18874450            504.6            1154450000        2287936.7
05:40:23.007 INFO  ProgressMeter -           8:19559851            504.7            1154798000        2287869.3
05:40:33.009 INFO  ProgressMeter -           8:19991199            504.9            1155170000        2287850.7
05:40:43.057 INFO  ProgressMeter -           8:20374002            505.1            1155513000        2287771.3
05:40:53.069 INFO  ProgressMeter -           8:20661664            505.2            1155847000        2287676.7
05:41:03.074 INFO  ProgressMeter -           8:21761148            505.4            1156173000        2287567.0
05:41:13.085 INFO  ProgressMeter -           8:22445981            505.6            1156555000        2287567.6
05:41:23.090 INFO  ProgressMeter -           8:23092341            505.7            1156939000        2287572.7
05:41:33.102 INFO  ProgressMeter -           8:23755837            505.9            1157325000        2287581.1
05:41:43.125 INFO  ProgressMeter -           8:24443600            506.1            1157716000        2287598.6
05:41:53.148 INFO  ProgressMeter -           8:25148467            506.3            1158097000        2287596.4
05:42:03.156 INFO  ProgressMeter -           8:25819711            506.4            1158484000        2287607.1
05:42:13.172 INFO  ProgressMeter -           8:26496914            506.6            1158868000        2287611.3
05:42:23.178 INFO  ProgressMeter -           8:27166985            506.8            1159257000        2287626.1
05:42:33.191 INFO  ProgressMeter -           8:27895076            506.9            1159633000        2287614.7
05:42:43.211 INFO  ProgressMeter -           8:28654877            507.1            1160018000        2287620.6
05:42:53.212 INFO  ProgressMeter -           8:29395648            507.3            1160402000        2287625.9
05:43:03.227 INFO  ProgressMeter -           8:30287542            507.4            1160774000        2287606.5
05:43:13.236 INFO  ProgressMeter -           8:31045376            507.6            1161153000        2287601.3
05:43:23.259 INFO  ProgressMeter -           8:31777464            507.8            1161528000        2287587.3
05:43:33.270 INFO  ProgressMeter -           8:32503521            507.9            1161910000        2287587.9
05:43:43.288 INFO  ProgressMeter -           8:33291069            508.1            1162285000        2287574.2
05:43:53.310 INFO  ProgressMeter -           8:33976523            508.3            1162662000        2287564.2
05:44:03.330 INFO  ProgressMeter -           8:34697983            508.4            1163039000        2287554.3
05:44:13.354 INFO  ProgressMeter -           8:35371708            508.6            1163419000        2287550.0
05:44:23.425 INFO  ProgressMeter -           8:36038868            508.8            1163800000        2287544.2
05:44:33.445 INFO  ProgressMeter -           8:36717131            508.9            1164183000        2287546.1
05:44:43.456 INFO  ProgressMeter -           8:37439049            509.1            1164556000        2287529.1
05:44:53.457 INFO  ProgressMeter -           8:38328733            509.3            1164915000        2287485.3
05:45:03.457 INFO  ProgressMeter -           8:39169895            509.4            1165286000        2287465.2
05:45:13.472 INFO  ProgressMeter -           8:40010458            509.6            1165657000        2287444.0
05:45:23.486 INFO  ProgressMeter -           8:40792978            509.8            1166036000        2287438.5
05:45:33.490 INFO  ProgressMeter -           8:41514690            509.9            1166411000        2287426.0
05:45:43.561 INFO  ProgressMeter -           8:42346106            510.1            1166789000        2287414.3
05:45:53.691 INFO  ProgressMeter -           8:43217832            510.3            1167166000        2287396.3
05:46:03.700 INFO  ProgressMeter -           8:44020594            510.4            1167551000        2287403.0
05:46:13.700 INFO  ProgressMeter -           8:44763915            510.6            1167933000        2287404.5
05:46:23.708 INFO  ProgressMeter -           8:45452996            510.8            1168316000        2287407.4
05:46:33.711 INFO  ProgressMeter -           8:46119519            510.9            1168691000        2287394.9
05:46:43.712 INFO  ProgressMeter -           8:46767017            511.1            1169077000        2287404.2
05:46:53.731 INFO  ProgressMeter -           8:47433132            511.3            1169457000        2287400.4
05:47:03.754 INFO  ProgressMeter -           8:48102134            511.4            1169843000        2287408.0
05:47:13.765 INFO  ProgressMeter -           8:48779263            511.6            1170228000        2287414.5
05:47:23.787 INFO  ProgressMeter -           8:49520857            511.8            1170616000        2287426.1
05:47:33.792 INFO  ProgressMeter -           8:50336371            511.9            1171000000        2287431.1
05:47:43.807 INFO  ProgressMeter -           8:51172766            512.1            1171377000        2287421.7
05:47:53.813 INFO  ProgressMeter -           8:52029444            512.3            1171749000        2287403.2
05:48:03.816 INFO  ProgressMeter -           8:52888019            512.4            1172119000        2287381.1
05:48:13.837 INFO  ProgressMeter -           8:53685488            512.6            1172498000        2287375.2
05:48:23.850 INFO  ProgressMeter -           8:54467668            512.8            1172880000        2287375.7
05:48:33.852 INFO  ProgressMeter -           8:55414960            512.9            1173251000        2287355.6
05:48:43.864 INFO  ProgressMeter -           8:56249887            513.1            1173617000        2287325.1
05:48:53.871 INFO  ProgressMeter -           8:57066421            513.3            1173998000        2287324.1
05:49:03.880 INFO  ProgressMeter -           8:57797417            513.4            1174382000        2287328.9
05:49:13.897 INFO  ProgressMeter -           8:58633706            513.6            1174757000        2287315.5
05:49:23.908 INFO  ProgressMeter -           8:59489456            513.8            1175126000        2287290.9
05:49:33.910 INFO  ProgressMeter -           8:60333714            513.9            1175498000        2287272.8
05:49:43.916 INFO  ProgressMeter -           8:61063164            514.1            1175879000        2287272.0
05:49:53.918 INFO  ProgressMeter -           8:61721230            514.3            1176262000        2287275.3
05:50:03.920 INFO  ProgressMeter -           8:62472224            514.4            1176648000        2287284.4
05:50:13.930 INFO  ProgressMeter -           8:63339852            514.6            1177020000        2287265.8
05:50:23.934 INFO  ProgressMeter -           8:64170305            514.8            1177396000        2287255.4
05:50:33.948 INFO  ProgressMeter -           8:64890364            514.9            1177778000        2287255.9
05:50:43.955 INFO  ProgressMeter -           8:65691893            515.1            1178152000        2287241.4
05:50:53.981 INFO  ProgressMeter -           8:66455313            515.3            1178522000        2287217.7
05:51:03.997 INFO  ProgressMeter -           8:67211547            515.4            1178907000        2287223.9
05:51:14.017 INFO  ProgressMeter -           8:67940456            515.6            1179290000        2287225.9
05:51:24.052 INFO  ProgressMeter -           8:68637442            515.8            1179669000        2287219.0
05:51:34.069 INFO  ProgressMeter -           8:69343712            515.9            1180056000        2287229.0
05:51:44.085 INFO  ProgressMeter -           8:70084538            516.1            1180437000        2287227.4
05:51:54.092 INFO  ProgressMeter -           8:70698873            516.3            1180830000        2287249.8
05:52:04.100 INFO  ProgressMeter -           8:71380855            516.4            1181214000        2287254.6
05:52:14.108 INFO  ProgressMeter -           8:71993258            516.6            1181600000        2287263.2
05:52:24.110 INFO  ProgressMeter -           8:72658663            516.8            1181992000        2287284.0
05:52:34.132 INFO  ProgressMeter -           8:73368958            516.9            1182383000        2287301.3
05:52:44.132 INFO  ProgressMeter -           8:74147829            517.1            1182765000        2287302.8
05:52:54.143 INFO  ProgressMeter -           8:74927009            517.3            1183147000        2287303.5
05:53:04.147 INFO  ProgressMeter -           8:75644377            517.4            1183533000        2287312.4
05:53:14.167 INFO  ProgressMeter -           8:76436080            517.6            1183918000        2287318.3
05:53:24.181 INFO  ProgressMeter -           8:77159034            517.8            1184302000        2287322.6
05:53:34.184 INFO  ProgressMeter -           8:77823090            517.9            1184686000        2287327.8
05:53:44.203 INFO  ProgressMeter -           8:78533308            518.1            1185069000        2287329.8
05:53:54.206 INFO  ProgressMeter -           8:79192480            518.3            1185458000        2287344.6
05:54:04.217 INFO  ProgressMeter -           8:79883431            518.4            1185849000        2287362.6
05:54:14.233 INFO  ProgressMeter -           8:80624484            518.6            1186244000        2287388.0
05:54:24.256 INFO  ProgressMeter -           8:81344985            518.8            1186626000        2287387.9
05:54:34.262 INFO  ProgressMeter -           8:82094341            518.9            1186997000        2287367.7
05:54:44.272 INFO  ProgressMeter -           8:82876781            519.1            1187375000        2287360.7
05:54:54.285 INFO  ProgressMeter -           8:83580960            519.3            1187753000        2287353.5
05:55:04.297 INFO  ProgressMeter -           8:84187032            519.4            1188138000        2287359.9
05:55:14.312 INFO  ProgressMeter -           8:84839036            519.6            1188522000        2287364.2
05:55:24.330 INFO  ProgressMeter -           8:85522642            519.8            1188901000        2287358.5
05:55:34.331 INFO  ProgressMeter -           8:86258861            519.9            1189283000        2287360.0
05:55:44.342 INFO  ProgressMeter -           8:86933636            520.1            1189670000        2287370.3
05:55:54.360 INFO  ProgressMeter -           8:87597222            520.3            1190059000        2287383.9
05:56:04.380 INFO  ProgressMeter -           8:88271002            520.4            1190450000        2287401.2
